Product,Unit_Number,Device_Manufacturer,Device,CT,Contract_Number,Business_Part,Contract_Type,Call_Base_Address,Call_Base_Postcode,Call_Base_Location,Call_Base_House_Number,Date_of_Obligation_Effort,Next_Maintenance,Year_of_Construction,Reference,Device_Condition,Expansion_Tank_Condition,Flue_Gas_Discharge_Condition,Air_Supply_Condition,Appendages_Condition,Maintenance_Frequency,Date_Maintenance_Performed,CallNumberPre,CallNumberExt,LogDate,STATUS,Location,PRODUCT,UnitNr,CallType,PlanDate,ContractNr,POSTCODE,HouseNr,Description,TechRemark,CALL_PREFIX,CALL_SUFFIX,FAULT_CODE,CREATE_DATE,Duration_From_Installation,Duration_CREATE_DATE,Event,Expansion_Tank_Condition_binned_medium,Expansion_Tank_Condition_binned_high,Expansion_Tank_Condition_time
REM000090260    ,201801010599,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,DAMIATESTRAAT 5                         ,6171 PG             ,STEIN LB                                ,0005      ,2022-11-01,OHKL,1970-01-01 00:00:00.000002007,ZOLDER,0.0,0.0,0.0,0.0,0.0,24M ,2022-11-01,5151713.0,1.0,2022-09-29,AFGESLOTEN,lo00033601,REM000090260    ,201801010599             ,ST              ,2022-09-30,E0018712    ,6171 PG             ,0005      ,"DE BEWONER WENST CONTROLE, AANGEZIEN HIJ OM DE 3  ","bij herhaalde klacht drukverlies, afsluiters cv 22",5151713.0,1.0,32100,2022-09-30,33,32,1,False,False,0.0
REM000090295    ,2002323197490,REMEHA         ,REMEHA HRC AVANTA 35 C CW5                        ,2100      ,50189707    ,P,COMFORT                       ,GOSELINGSTRAAT 10                       ,6129 HT             ,URMOND                                  ,0010      ,2023-10-03,OH,1970-01-01 00:00:00.000002020,ZOLDER,1.0,1.0,1.0,1.0,1.0,24M ,2023-10-03,5290194.0,1.0,2023-09-04,AFGESLOTEN,lo00084368,REM000090295    ,2002323197490            ,EB              ,2023-10-02,50189707    ,6129 HT             ,0010      ,"REMEHA AVANTA, BJ:2020, ZOLDER,VVV, VASTE TRAP,   ","uurloon niet doorberekenen naar klant, materiaal a",5290194.0,3.0,29581,2023-10-03,29,0,1,False,False,29.0
REM000090259    ,1426609937100,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z343      ,E0018707    ,Z,WSTG.MAASVALLEI  1X/2 JR OH   ,KONINGINNESTRAAT 19                     ,6225 BP             ,MAASTRICHT                              ,0019      ,2023-07-31,OHKL,1970-01-01 00:00:00.000002010,ZOLDER,1.0,1.0,2.0,2.0,2.0,24M ,2023-07-31,5216130.0,1.0,2023-01-25,AFGESLOTEN,lo00503828,REM000090259    ,1426609937100            ,ST              ,2023-01-26,E0018707    ,6225 BP             ,0019      ,WCV /WWW WD IS GOED. HARD RAAR GELUID BIJ DE CV   ,pomp en drieweg klep vervangen                    ,5216130.0,1.0,19900,2023-01-26,187,186,1,False,False,187.0
REM000090260    ,2008623602130,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,2100      ,50177447    ,P,COMFORT                       ,KAMILLEWEG 60                           ,6596 BH             ,MILSBEEK                                ,0060      ,2022-08-02,OHKL,1970-01-01 00:00:00.000002020,ZOLDER,1.0,1.0,1.0,1.0,1.0,24M ,2022-08-02,5116490.0,1.0,2022-04-30,AFGESLOTEN,lo00498624,REM000090259    ,2008623602130            ,OHGOST          ,2022-09-21,E0009518    ,6224 ER             ,0131      ,ONDERHOUD GROOT + MELDING E9                      ,bijvullen niet mogelijk (geen drukmeter)          ,5116490.0,1.0,17022,2022-09-21,94,-50,1,False,False,94.0
REM000090259    ,1912190314,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z328      ,E0008172    ,Z,VANHIER WONEN/1X 2 JR OH      ,TENELENWEG 45-A                         ,6367 VR             ,VOERENDAAL                              ,0045-A    ,2022-04-12,OHGO,1970-01-01 00:00:00.000002006,BERGING,1.0,1.0,2.0,4.0,1.0,24M ,2022-04-12,5069693.0,1.0,2022-02-07,AFGESLOTEN,lo01508364,REM000090259    ,1912190314               ,OHGO            ,2022-04-12,E0008172    ,6367 VR             ,0045-A    ,ONDERHOUD GROOT                                   ,ohkl ipv ohgr ivm ohgr vorig jaar                 ,5069693.0,1.0,30400,2022-04-12,64,0,1,False,False,64.0
REM000090259    ,0626301786980,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,2100      ,50145849    ,P,COMFORT                       ,BELVAUER 82                             ,6373 TT             ,LANDGRAAF                               ,0082      ,2023-05-12,OHKL,1970-01-01 00:00:00.000002006,CV RUIMTE,3.0,1.0,2.0,4.0,1.0,24M ,2023-05-12,5201032.0,1.0,2023-01-13,AFGESLOTEN,lo00489081,REM000090259    ,0626301786980            ,OHGOST          ,2023-05-12,50145849    ,6373 TT             ,0082      ,OHGOST: OH IS DOOR MONTEUR VIA VVE TEGELIJK MET   ,klant geadviseerd om iom de vvenhet rookgaskanaal ,5201032.0,1.0,30500,2023-05-12,119,0,1,False,False,119.0
REM000090260    ,800004661,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z200      ,E0003367    ,Z,ZAKELIJK COMFORT SERVICE      ,KRUINWEG 1-H62                          ,6369 TZ             ,SIMPELVELD                              ,0001-H62  ,2023-09-28,OH,1970-01-01 00:00:00.000002019,BERGING,1.0,1.0,2.0,4.0,2.0,12M ,2023-09-22,4946521.0,1.0,2021-06-04,AFGESLOTEN,lo00018966,REM000090260    ,800004661                ,ST              ,2021-06-04,E0003367    ,6369 TZ             ,0001-H62  ,B TOESTEL BLIJFT DOORBRANDEN. STEKKER UIT. BELLEN ,p3 op 3 gezet wel ww geen cv                      ,4946521.0,1.0,15622,2021-06-04,840,840,1,False,False,840.0
REM000090260    ,1227605373410,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,AELSERHOF 87                            ,6181 LB             ,ELSLOO LB                               ,0087      ,2023-08-29,OHKL,1970-01-01 00:00:00.000002012,BERGING,1.0,1.0,1.0,1.0,2.0,24M ,2023-08-29,4814382.0,1.0,2020-08-18,AFGESLOTEN,lo01011336,REM000090260    ,1227605373410            ,ST              ,2020-08-21,E0018712    ,6181 LB             ,0087      ,"KLANT ZIET FILL OP DE KETEL, IS OP LEEFTIJD, KAN  ","melding stond op wtw, niet op ketel.              ",4814382.0,1.0,27400,2020-08-21,1106,1103,1,False,False,1106.0
REM000090260    ,2478179106,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z304      ,E0009508    ,Z,ZCS+ WSTG.MEERSSEN 1X/2 JR OH ,BURGEMEESTER BINCKHORSTSTRAAT 6         ,6231 GV             ,MEERSSEN                                ,0006      ,2022-09-26,OHGO,1970-01-01 00:00:00.000002008,zolder,1.0,1.0,1.0,1.0,1.0,24M ,2022-09-26,4998001.0,1.0,2021-11-15,AFGESLOTEN,lo00360030,REM000090260    ,2478179106               ,ST              ,2021-11-29,E0009508    ,6231 GV             ,0006      ,DRUKTEST MIDDAG                                   ,warmtewisselaar v.v. na negatieve druktest        ,4998001.0,1.0,32100,2021-11-29,315,301,1,False,False,315.0
REM000090260    ,0901192487580000905041334,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z336      ,E0013457    ,Z,WONEN ZUID ALL-IN 1X/2JR OH   ,DR A KUYPERSTRAAT 89                    ,6446 TN             ,BRUNSSUM                                ,0089      ,2022-02-08,OHKL,1970-01-01 00:00:00.000002014,ZOLDER,1.0,1.0,1.0,1.0,1.0,24M ,2022-02-08,5083677.0,1.0,2022-02-07,AFGESLOTEN,lo00463300,REM000090260    ,0901192487580000905041334,OHGOST          ,2022-02-08,E0013457    ,6446 TN             ,0089      ,ONDERHOUD GROOT G.CV G.WW BAR 0.09 VVV GEEN ZIEKEN,Geen drukmeter boven                              ,5083677.0,1.0,30500,2022-02-08,1,0,1,False,False,1.0
REM007625509    ,35321230741596,REMEHA         ,REMEHA HRC AVANTA 28C CW4 COMF A                  ,Z200      ,E0020374    ,Z,ZAKELIJK COMFORT SERVICE      ,ECONOMIESTRAAT 39                       ,6433 KC             ,HOENSBROEK                              ,0039      ,2023-09-15,OHKL,1970-01-01 00:00:00.000002023,UNIT 2 BERGKAST,3.0,1.0,2.0,2.0,1.0,12M ,2023-09-15,5231091.0,1.0,2023-02-02,AFGESLOTEN,lo00520816,REM007625509    ,35321230741596           ,OHGO            ,2023-09-15,E0020374    ,6433 KC             ,0039      ,ONDERHOUD GROOT                                   ,toestel was.druk en spanningsloos en hoofdgaskraan,5231091.0,1.0,12700,2023-09-15,225,0,1,False,False,225.0
REM000090260    ,1400908467810,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,WOERINGENSTRAAT 2                       ,6171 PD             ,STEIN LB                                ,0002      ,2022-11-17,OHKL,1970-01-01 00:00:00.000002014,ZOLDER,1.0,1.0,1.0,1.0,1.0,24M ,2022-11-17,4988083.0,1.0,2021-10-18,AFGESLOTEN,lo01010903,REM000090260    ,1400908467810            ,ST              ,2021-10-18,E0018712    ,6171 PD             ,0002      ,GCV. KT IS ZWART. WERKT NIET. NIEUWE BATTERIJEN IN,kt kabelbreuk                                     ,4988083.0,2.0,26641,2021-10-20,395,393,1,False,False,395.0
REM000090260    ,1331708073580,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,2105      ,50161030    ,P,ESSENT STANDAARD              ,SINT JOZEFLAAN 18                       ,5817 AC             ,SMAKT                                   ,0018      ,2023-09-01,OHGO,1970-01-01 00:00:00.000002015,Woonkamer,1.0,1.0,2.0,2.0,2.0,24M ,2023-09-01,5190761.0,1.0,2023-01-13,AFGESLOTEN,lo00201855,REM000090260    ,1331708073580            ,OHGO            ,2023-09-01,50161030    ,5817 AC             ,0018      ,ONDERHOUD GROOT                                   ,"In 2021 is er een entreebeurt gedaan (groot oh), d",5190761.0,1.0,17081,2023-09-01,231,0,1,False,False,231.0
REM000090260    ,1032001097080,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,2105      ,50126277    ,P,ESSENT STANDAARD              ,WALRAMSTRAAT 8                          ,6131 BM             ,SITTARD                                 ,0008      ,2023-10-12,OHGO,1970-01-01 00:00:00.000002010,ZOLDER,3.0,1.0,1.0,1.0,1.0,24M ,2023-10-12,4879091.0,1.0,2021-01-09,AFGESLOTEN,lo00411131,REM000090260    ,1032001097080            ,OHGO            ,2021-12-23,50126277    ,6131 BM             ,0008      ,"OHGO, GEEN ZIEKEN, VVV                            ","vulkraan niet vervangen, puur voor hendel en afdek",4879091.0,1.0,30500,2021-12-23,1006,658,1,False,False,1006.0
REM000090295    ,0929607569270,REMEHA         ,REMEHA HRC AVANTA 35 C CW5                        ,1200      ,50144602    ,P,BASIS 24 M                    ,MEVROUW VD MEYSTR 21                    ,6243 AN             ,GEULLE                                  ,0021      ,2023-06-30,OHKL,1970-01-01 00:00:00.000002009,TOILET 1E VERDIEPING,1.0,1.0,2.0,4.0,2.0,24M ,2023-06-30,5205679.0,1.0,2023-01-13,AFGESLOTEN,lo00029352,REM000090295    ,0929607569270            ,OHGO            ,2023-06-30,50144602    ,6243 AN             ,0021      ,ONDERHOUD GROOT                                   ,isoplaat vv                                       ,5205679.0,1.0,14341,2023-06-30,168,0,1,False,False,168.0
REM000090259    ,0902287790902945210912806,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z340      ,E0018529    ,Z,ST. NESTER  ALL-INN 1X/2 JR OH,KLEILAGERSTRAAT 25                      ,5953 NZ             ,REUVER                                  ,0025      ,2022-05-06,OHKL,1970-01-01 00:00:00.000002009,Berging,1.0,1.0,1.0,1.0,3.0,24M ,2022-05-06,4711418.0,1.0,2019-12-02,AFGESLOTEN,lo00198833,REM000090259    ,0902287790902945210912806,ST              ,2019-12-03,E0018529    ,5953 NZ             ,0025      , GELUIDSKLACHT??                                  ,nieuwe brander bestellt                           ,4711418.0,1.0,32100,2019-12-03,886,885,1,False,False,886.0
REM000090260    ,1400908467810,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,WOERINGENSTRAAT 2                       ,6171 PD             ,STEIN LB                                ,0002      ,2022-11-17,OH,1970-01-01 00:00:00.000002014,ZOLDER,0.0,0.0,0.0,0.0,0.0,24M ,2022-11-17,4988083.0,1.0,2021-10-18,AFGESLOTEN,lo01010903,REM000090260    ,1400908467810            ,ST              ,2021-10-18,E0018712    ,6171 PD             ,0002      ,GCV. KT IS ZWART. WERKT NIET. NIEUWE BATTERIJEN IN,kt kabelbreuk                                     ,4988083.0,1.0,32100,2021-10-18,395,395,1,False,False,0.0
REM000090260    ,0902192144480000905041223,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z336      ,E0013457    ,Z,WONEN ZUID ALL-IN 1X/2JR OH   ,PLEINSTRAAT 4                           ,6446 XD             ,BRUNSSUM                                ,0004      ,2023-04-21,OHKL,1970-01-01 00:00:00.000002013,Keuken,0.0,0.0,0.0,0.0,0.0,24M ,2023-04-21,4775176.0,1.0,2020-03-13,AFGESLOTEN,lo00463475,REM000090260    ,0902192144480000905041223,OHKL            ,2020-07-17,E0013457    ,6446 XD             ,0004      ,"ONDERHOUD UITVOEREN, CORONA REGELS BEKEND         ",iom falton subcall vanmiddag                      ,4775176.0,2.0,17081,2020-07-17,1134,1008,1,False,False,0.0
REM000090260    ,0924307150440,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z332      ,E0020136    ,Z,WELLER ALL-IN/1X 2 JR OH      ,KERKSTRAAT 103-E                        ,6441 BC             ,BRUNSSUM                                ,0103-E    ,2022-07-27,OHGO,1970-01-01 00:00:00.000002009,berging,1.0,1.0,2.0,4.0,2.0,24M ,2022-07-27,4907139.0,1.0,2021-01-17,AFGESLOTEN,lo00481152,REM000090260    ,0924307150440            ,OHKL            ,2021-07-13,E0020136    ,6441 BC             ,0103-E    ,ONDERHOUD KLEIN UITVOEREN; CORONAPROTOCOL BEKEND; ,ivm vermoedelijk achterstallig onderhoud          ,4907139.0,2.0,17041,2021-07-15,556,377,1,False,False,556.0
REM000090260    ,1919821780690,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,3100      ,50141949    ,P,COMFORT PLUS                  ,ORCHIDEEHOF 7                           ,6413 PA             ,HEERLEN                                 ,0007      ,2023-07-17,OHKL,1970-01-01 00:00:00.000002019,ZOLDER,1.0,1.0,1.0,1.0,1.0,24M ,2023-07-17,4812723.0,1.0,2020-08-09,AFGESLOTEN,lo00028688,REM000090260    ,1919821780690            ,ST              ,2020-08-09,50141949    ,6413 PA             ,0007      ,GWW AFGELOPEN NACHT IS HET REDUCEERVENTIEL        ,garantie na plaatsing staat in opname             ,4812723.0,1.0,16122,2020-08-09,1072,1072,1,False,False,1072.0
REM000090260    ,1523012013060,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,3111      ,50154495    ,P,COMFORT PLUS 1X/JROH          ,ANTONIUSSTRAAT 7                        ,6432 CV             ,HOENSBROEK                              ,0007      ,2023-03-27,OHKL,1970-01-01 00:00:00.000002015,ZOLDER,3.0,1.0,1.0,1.0,1.0,12M ,2023-03-27,5250603.0,1.0,2023-03-07,AFGESLOTEN,lo00053866,REM000090260    ,1523012013060            ,OHGO            ,2023-03-27,50154495    ,6432 CV             ,0007      ,ONDERHOUD GROOT                                   ,was zeer vervuilt                                 ,5250603.0,1.0,12700,2023-03-27,20,0,1,False,False,20.0
REM000090260    ,0831805723240,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,3100      ,50078603    ,P,COMFORT PLUS                  ,KEUBENKAMPHOF 14                        ,6049 LL             ,HERTEN                                  ,0014      ,2022-04-21,OHGO,1970-01-01 00:00:00.000002009,ZOLDER,1.0,1.0,2.0,4.0,2.0,24M ,2022-04-21,5051586.0,1.0,2022-01-18,AFGESLOTEN,lo00486965,REM000090260    ,0831805723240            ,OHKL            ,2022-04-21,50078603    ,6049 LL             ,0014      ,ONDERHOUD KLEIN                                   ,bewust geen uurtarief expvat verv.                ,5051586.0,1.0,12700,2022-04-21,93,0,1,False,False,93.0
REM000090259    ,0813004675240,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z304      ,E0009508    ,Z,ZCS+ WSTG.MEERSSEN 1X/2 JR OH ,HEILIGENBERGSTRAAT 40                   ,6241 DG             ,BUNDE                                   ,0040      ,2022-02-17,OHKL,1970-01-01 00:00:00.000002008,ZOLDER,2.0,1.0,1.0,2.0,1.0,24M ,2022-02-17,4379388.0,1.0,2017-11-01,AFGESLOTEN,lo00273311,REM000090259    ,0813004675240            ,OHKL            ,2017-11-18,E0009508    ,6241 DG             ,0040      ,ONDERHOUD KLEIN                                   ,NIEUW OH AANGEMAAKT                               ,4379388.0,1.0,30000,2018-08-20,1569,1277,1,False,False,1569.0
REM000090260    ,0902111111110000905041035,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,DIRGELEN 22                             ,6171 DE             ,STEIN LB                                ,0022      ,2023-05-30,OHKL,1970-01-01 00:00:00.000002011,KAST,1.0,1.0,2.0,2.0,1.0,24M ,2023-05-30,4989310.0,1.0,2021-10-20,AFGESLOTEN,lo00424308,REM000090260    ,0902111111110000905041035,ST              ,2021-10-20,E0018712    ,6171 DE             ,0022      ,"GEEN CV, LEKKAGE, UIT DE KETEL, BIJ GEBRUIK BEGINT",niet gebeugeld!!!!!!!                             ,4989310.0,1.0,23600,2021-10-20,587,587,1,False,False,587.0
REM000090259    ,0703002474340,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z304      ,E0009508    ,Z,ZCS+ WSTG.MEERSSEN 1X/2 JR OH ,FRANKENSTRAAT 20                        ,6231 AL             ,MEERSSEN                                ,0020      ,2023-08-02,OHGO,1970-01-01 00:00:00.000002005,ZOLDER,1.0,1.0,2.0,2.0,1.0,24M ,2023-08-02,5008175.0,1.0,2021-12-13,AFGESLOTEN,lo00359252,REM000090259    ,0703002474340            ,ST              ,2021-12-14,E0009508    ,6231 AL             ,0020      ,KAN LANGER DUREN IVM MEVROUW DIE UIT BED          ,diverse onderdelen besteld                        ,5008175.0,1.0,32100,2021-12-14,597,596,1,False,False,597.0
REM000090260    ,0833005794860,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,2100      ,50124643    ,P,COMFORT                       ,AKKERHOF 91                             ,6418 KX             ,HEERLEN                                 ,0091      ,2023-03-23,OHGO,1970-01-01 00:00:00.000002008,BERGING,1.0,1.0,1.0,1.0,2.0,24M ,2023-03-23,5210642.0,1.0,2023-01-13,AFGESLOTEN,lo00325636,REM000090260    ,0833005794860            ,OHKL            ,2023-03-23,50124643    ,6418 KX             ,0091      ,ONDERHOUD KLEIN                                   ,knoppen werken zeer slecht                        ,5210642.0,1.0,30400,2023-03-23,69,0,1,False,False,69.0
REM000090260    ,0909192394990000905071322,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,1205      ,50129100    ,P,ESSENT BUDGET                 ,VIJVERHOFSTRAAT 68                      ,5913 TV             ,VENLO                                   ,0068      ,2023-05-22,OHKL,1970-01-01 00:00:00.000002013,Berging,1.0,1.0,1.0,4.0,1.0,24M ,2023-05-22,4879134.0,1.0,2021-01-09,AFGESLOTEN,lo00453750,REM000090260    ,0909192394990000905071322,OHKL            ,2021-04-12,50129100    ,5913 TV             ,0068      ,"ONDERHOUD UITVOEREN, VVV. CORONA REGELS BEKEND.   ",info onderhoud MV toesturen                       ,4879134.0,1.0,12700,2021-04-12,863,770,1,False,False,863.0
REM000090260    ,201801010501,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,WOERINGENSTRAAT 64                      ,6171 PE             ,STEIN LB                                ,0064      ,2022-11-09,OHKL,1970-01-01 00:00:00.000002014,KELDER,3.0,1.0,2.0,4.0,2.0,24M ,2022-11-09,4779590.0,1.0,2020-03-13,AFGESLOTEN,lo01010917,REM000090260    ,201801010501             ,OHKL            ,2020-09-30,E0018712    ,6171 PE             ,0064      ,"ONDERHOUD UITVOEREN, NIET ZIEK                    ",in kraaienhok                                     ,4779590.0,1.0,30400,2020-09-30,971,770,1,False,False,971.0
REM000090259    ,201801180063,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z320      ,E0018947    ,Z,ZAKELIJK COMFORT ALL-IN       ,POTKUILENSTRAAT 62                      ,5932 TL             ,TEGELEN                                 ,0062      ,2023-09-07,OHGO,1970-01-01 00:00:00.000002012,berghok verdieping,1.0,1.0,2.0,4.0,2.0,24M ,2023-09-07,5232430.0,1.0,2023-02-02,AFGESLOTEN,lo00523234,REM000090259    ,201801180063             ,OHKL            ,2023-08-30,E0018947    ,5932 TL             ,0062      ,ONDERHOUD KLEIN                                   ,vva ivm gasblok                                   ,5232430.0,2.0,30400,2023-09-07,217,0,1,False,False,217.0
